GRAND_ID,AREA_SKM,POLY_SRC,lon,lat,CRS,COMID
1003,9.8,SWBD,-95.93739814,37.7639266,WGS84,20955426
1004,1.7,SWBD,-90.91473456,37.72421926,WGS84,4639291
1005,39.3,SWBD,-97.83512539,37.75961194,WGS84,21161199
1007,8.8,SWBD,-96.08363765,37.66264686,WGS84,21517702
1008,0.8,SWBD,-102.5542211,37.6325296,WGS84,1001755
1009,3,SWBD,-95.34238361,37.41007975,WGS84,20876182
1010,1.6,SWBD,-91.14804344,37.37842697,WGS84,7670180
1011,3.9,SWBD,-96.87313548,37.35441708,WGS84,21136327
1012,4.4,SWBD,-104.4020704,37.33072185,WGS84,938226
1013,2.7,SWBD,-93.20961212,37.31141911,WGS84,7376501
1014,4.1,SWBD,-95.45873706,37.29102719,WGS84,21797721
1015,1.6,SWBD,-96.1929689,37.23728583,WGS84,21783322
1016,4.8,SWBD,-104.5750872,37.13683693,WGS84,938202
1017,6.9,SWBD,-90.78423327,37.15939886,WGS84,7669100
1018,4.8,SWBD,-90.18486186,37.00231405,WGS84,3663784
1019,23.8,SWBD,-90.32837114,36.96685333,WGS84,734975
1020,16.7,SWBD,-95.94887613,36.92836169,WGS84,21784728
1021,82.7,SWBD,-98.22682942,36.74062353,WGS84,21000619
1022,2.7,SWBD,-97.02521456,36.72910085,WGS84,21037729
1023,58.7,SWBD,-96.87529274,36.76809168,WGS84,21038199
1024,2.9,SWBD,-96.41884914,36.70522477,WGS84,846650
1025,2.9,McGill,-101.1456441,36.6707201,WGS84,13852597
1026,118.1,SWBD,-93.44400411,36.60511866,WGS84,8585792
1027,6.6,SWBD,-99.56983054,36.53266264,WGS84,13811232
1028,3.7,SWBD,-96.18149992,36.52496042,WGS84,846664
1029,101.5,SWBD,-94.89929601,36.56650736,WGS84,7583597
1030,1.4,SWBD,-94.32877601,36.46611778,WGS84,7601993
1031,21.4,SWBD,-97.02953228,36.43414461,WGS84,20970224
1032,114.7,SWBD,-95.59559613,36.54839349,WGS84,21798745
1033,71.3,SWBD,-93.91720906,36.36483464,WGS84,8589652
1034,5.7,SWBD,-95.01723961,36.39435501,WGS84,21773077
1035,9,SWBD,-94.88007762,36.35419241,WGS84,21772091
1037,35,SWBD,-96.1699758,36.36707533,WGS84,848647
1038,0.7,SWBD,-91.53946493,36.30114708,WGS84,7561775
1039,21.1,SWBD,-95.14947717,36.35539777,WGS84,21773101
1040,1.5,SWBD,-95.12739004,36.26999875,WGS84,21773113
1041,2.2,SWBD,-95.09681663,36.25055915,WGS84,21773235
1042,79.4,SWBD,-92.24445219,36.36033347,WGS84,7653765
1043,1.4,SWBD,-94.53423851,36.25100926,WGS84,399462
1044,15.6,SWBD,-95.15879408,36.26051686,WGS84,21773121
1045,2.4,SWBD,-91.73334141,36.20501835,WGS84,11808956
1046,1.9,SWBD,-96.18031565,36.19129348,WGS84,369115
1047,4,SWBD,-97.18430123,36.18096527,WGS84,492632
1048,79.6,SWBD,-96.32558526,36.20520276,WGS84,494192
1049,12.4,SWBD,-97.22735634,36.13592339,WGS84,492668
1050,27.3,SWBD,-98.60951244,36.12310933,WGS84,390132
1051,0.7,SWBD,-95.55062304,36.07497941,WGS84,833016
1052,0.4,SWBD,-102.5015909,36.03145731,WGS84,19996619
1053,67.4,SWBD,-95.27515762,35.95239276,WGS84,21773821
1054,2.3,SWBD,-96.60636261,35.80862359,WGS84,539097
1055,35,SWBD,-101.6273317,35.66804637,WGS84,19981068
1056,1.5,SWBD,-94.10457135,35.69981455,WGS84,7753354
1057,1.6,SWBD,-94.14293775,35.67027381,WGS84,7753360
1058,2,SWBD,-96.07426088,35.61368598,WGS84,539251
1059,3.3,SWBD,-95.16117009,35.63071505,WGS84,167297533
1060,48.8,SWBD,-94.97817315,35.68608487,WGS84,401996
1061,9.3,SWBD,-97.59571733,35.56721238,WGS84,254924
1062,3.8,SWBD,-96.11664611,35.56222025,WGS84,539295
1063,24.5,SWBD,-99.22260453,35.57531532,WGS84,3142748
1064,2.5,SWBD,-96.32139185,35.52170502,WGS84,539327
1065,1.6,SWBD,-93.83430507,35.53258107,WGS84,7752388
1066,1.2,SWBD,-90.67559437,35.53088036,WGS84,3672306
1067,118.5,SWBD,-92.16870637,35.54059046,WGS84,11778405
1068,6.1,SWBD,-97.67832267,35.49967848,WGS84,393420
1069,2,SWBD,-97.11216563,35.40365176,WGS84,415475
1070,31.4,SWBD,-104.2276469,35.41930165,WGS84,20052805
1071,2,SWBD,-93.19526857,35.37925772,WGS84,7769545
1072,2.2,SWBD,-97.08416236,35.35924874,WGS84,415541
1073,22.7,SWBD,-103.5286368,35.34608876,WGS84,20032407
1074,4.1,SWBD,-97.07701285,35.33395658,WGS84,415551
1075,135.4,SWBD,-94.90413675,35.36230027,WGS84,1543605
1077,354.9,SWBD,-95.59458704,35.26906137,WGS84,416903
1078,94.3,SWBD,-93.33146438,35.34003477,WGS84,7771545
1079,4,SWBD,-92.59987562,35.23913887,WGS84,7817772
1081,14.4,SWBD,-98.48032791,35.19435884,WGS84,683617
1082,2.8,SWBD,-92.43765391,35.13545975,WGS84,7819012
1083,5.4,SWBD,-98.14119555,35.14766464,WGS84,683629
1084,11.3,SWBD,-93.69990325,35.09968989,WGS84,7803245
1085,1.3,SWBD,-96.36122184,35.0318709,WGS84,482556
1086,11.8,SWBD,-104.6660633,35.04691801,WGS84,20817596
1087,5.2,SWBD,-95.82874472,35.0303854,WGS84,513323
1088,3.7,SWBD,-100.9099849,35.01006766,WGS84,13543355
1089,4.6,SWBD,-92.77114098,34.97681556,WGS84,7827686
1090,20.1,SWBD,-92.38799661,35.00467736,WGS84,7789184
1091,4.4,SWBD,-96.71299946,34.96358208,WGS84,941090049
1092,9.6,SWBD,-93.21005737,34.95487857,WGS84,7830224
1094,4.8,SWBD,-102.1264981,34.89672115,WGS84,167484674
1095,20.4,SWBD,-99.31077201,34.92943842,WGS84,13757101
1096,35,SWBD,-92.56654229,34.87848873,WGS84,22847993
1097,3.6,SWBD,-94.2719334,34.85915188,WGS84,NA
1098,3.8,SWBD,-92.86777922,34.80587629,WGS84,21921495
1099,18.8,SWBD,-98.35387358,34.82226003,WGS84,673700
1100,1.6,SWBD,-97.2050123,34.77964814,WGS84,19958428
1101,39.4,SWBD,-90.08435097,34.74522411,WGS84,15256396
1102,22.7,SWBD,-98.99813714,34.7647715,WGS84,562479
1103,3.1,SWBD,-97.04809814,34.75337924,WGS84,19958198
1104,8.1,SWBD,-98.50632614,34.75592499,WGS84,673746
1105,1.3,SWBD,-90.70128546,34.72092368,WGS84,938020412
1106,1.1,SWBD,-92.96480493,34.65448304,WGS84,21921531
1107,6.4,SWBD,-91.51606337,34.66063023,WGS84,25827948
1108,3.6,SWBD,-92.90796338,34.63755459,WGS84,21920463
1109,6.5,SWBD,-104.3887697,34.63210932,WGS84,20818458
1110,4.8,SWBD,-97.68399029,34.6133434,WGS84,19958514
1111,2.4,SWBD,-97.89467384,34.59359751,WGS84,19958542
1113,0.8,SWBD,-101.4471606,34.54734176,WGS84,13943832
1114,2.7,SWBD,-98.88239308,34.52937283,WGS84,573160
1115,1,SWBD,-100.3781846,34.47169908,WGS84,13963871
1116,21.1,SWBD,-93.09422785,34.44626638,WGS84,15238726
1117,8.1,SWBD,-97.01948942,34.44478926,WGS84,19959988
1118,4.6,SWBD,-92.93885977,34.4439149,WGS84,15237584
1119,13,SWBD,-95.88692904,34.35397605,WGS84,167484722
1120,37.2,SWBD,-98.08705849,34.28413654,WGS84,8358571
1121,45.2,SWBD,-93.20008728,34.25349221,WGS84,22001960
1122,4.9,SWBD,-94.22860833,34.22871974,WGS84,3746222
1123,54.4,SWBD,-94.6850596,34.20876767,WGS84,630315
1124,4.9,SWBD,-94.099183,34.16539544,WGS84,3746242
1126,15.4,SWBD,-95.10273768,34.14987769,WGS84,617688
1127,7,SWBD,-94.38818417,34.11911018,WGS84,3746270
1128,47.9,SWBD,-95.41700323,34.06916244,WGS84,592796
1129,1.4,SWBD,-98.75328385,33.99236266,WGS84,13734190
1130,0.6,SWBD,-99.02035019,33.97821736,WGS84,13730005
1131,5,SWBD,-99.2741101,33.92745814,WGS84,13730019
1132,5.5,SWBD,-91.76860378,33.9286962,WGS84,19471475
1133,4.5,SWBD,-97.65620632,33.86416021,WGS84,3134369
1134,21.4,SWBD,-95.59877468,33.83273706,WGS84,8349009
1135,263.1,SWBD,-96.68532638,33.89877461,WGS84,426282
1136,11.1,SWBD,-98.96234997,33.79716052,WGS84,13734224
1137,6.2,SWBD,-99.84665135,33.78636671,WGS84,13526434
1138,3.8,SWBD,-97.22994401,33.76711654,WGS84,3134383
1139,43.1,SWBD,-98.37080955,33.71092461,WGS84,13661285
1140,28.7,SWBD,-99.19544106,33.76581538,WGS84,13733418
1141,4.1,SWBD,-95.58474617,33.71837676,WGS84,8349071
1142,4.5,SWBD,-91.84358509,33.70454384,WGS84,21809366
1143,3.9,SWBD,-93.08591109,33.69103936,WGS84,22705212
1144,93.2,SWBD,-93.97965521,33.74571208,WGS84,3747804
1145,17.6,SWBD,-98.81494196,33.64383194,WGS84,13661325
1146,3.1,SWBD,-96.15159334,33.65048009,WGS84,8350627
1147,3.1,SWBD,-96.37286839,33.636669500000004,WGS84,8350713
1148,3.5,SWBD,-101.0875296,33.47456931,WGS84,14025310
1149,5.6,SWBD,-97.88108263,33.47563406,WGS84,1306447
1150,2.8,SWBD,-99.3825483,33.40951222,WGS84,5543704
1151,68.7,SWBD,-97.06048337,33.40415408,WGS84,1276712
1152,40.5,SWBD,-95.66593124,33.31593122,WGS84,4300759
1154,0.7,SWBD,-92.48194724,33.30579552,WGS84,938040542
1155,9.7,SWBD,-93.37864396,33.29649122,WGS84,19933037
1156,18,SWBD,-91.24100028,33.31757447,WGS84,19302919
1157,6.4,SWBD,-92.03440952,33.23290701,WGS84,21815926
1158,1.4,SWBD,-98.13441392,33.23934926,WGS84,1304709
1159,40.1,SWBD,-97.86875292,33.22047419,WGS84,1306523
1160,6.4,SWBD,-95.63123101,33.1711666,WGS84,1122911
1161,6.1,SWBD,-98.62988911,33.15579013,WGS84,5494752
1162,1.7,SWBD,-98.603112049999993,33.14307895,WGS84,5494754
1163,39,SWBD,-95.07061244,33.06452034,WGS84,1010626
1164,65.5,SWBD,-96.98133909,33.11485572,WGS84,1278660
1165,4.9,SWBD,-101.0651627,33.04828648,WGS84,13698773
1166,6.4,SWBD,-99.59607788,33.0618911,WGS84,5508416
1167,11.9,SWBD,-95.18737372,33.05947695,WGS84,1010628
1168,21.4,SWBD,-93.54811483,33.10773467,WGS84,19927035
1169,4.2,SWBD,-94.83693225,33.06945335,WGS84,1009160
1170,68.5,SWBD,-96.4800003,33.08846841,WGS84,1292376
1171,21.2,SWBD,-97.10712975,32.99158628,WGS84,1287157
1172,0.7,SWBD,-94.67487635,32.96920182,WGS84,1011466
1173,2.6,SWBD,-96.97891881,32.94039399,WGS84,1279592
1174,4.7,SWBD,-94.72264259,32.93944737,WGS84,1011722
1175,7.2,SWBD,-93.92820478,32.89667139,WGS84,1136390
1176,50.6,SWBD,-98.48175809,32.89701582,WGS84,5497092
1177,29.1,SWBD,-97.49721499,32.91751098,WGS84,1306933
1178,2.1,SWBD,-94.55239305,32.85032965,WGS84,1011742
1179,43.1,SWBD,-99.00411597,32.80211092,WGS84,5526181
1180,3.9,SWBD,-96.72268991,32.83369871,WGS84,1260403
1182,93.2,SWBD,-95.59659246,32.87557717,WGS84,5294025
1183,79.9,SWBD,-96.51172712,32.88648707,WGS84,1293222
1184,11.1,SWBD,-97.46065394,32.80675606,WGS84,1269046
1185,3.7,SWBD,-97.68643719,32.78291243,WGS84,1269060
1186,69.9,SWBD,-94.60942844,32.80030638,WGS84,1011758
1187,21.6,SWBD,-92.96001405,32.75762615,WGS84,15223090
1188,9,SWBD,-96.96029944,32.71783882,WGS84,1269886
1189,2.4,SWBD,-96.17361716,32.73974842,WGS84,1297278
1190,6.5,SWBD,-97.21346988,32.70291321,WGS84,1269102
1191,46.9,SWBD,-92.42496863,32.75415755,WGS84,15223050
1192,60.3,SWBD,-94.02699329,32.70898662,WGS84,1018085
1193,8.5,SWBD,-93.66631268,32.67776278,WGS84,3760328
1194,12.1,SWBD,-97.46652758,32.6295322,WGS84,1269112
1195,1.3,SWBD,-98.8634283,32.64336662,WGS84,5526195
1196,5.8,SWBD,-98.30487269,32.64337235,WGS84,5497356
1197,23.5,SWBD,-97.02151611,32.60801184,WGS84,1268626
1198,6.8,SWBD,-99.68506513,32.59375365,WGS84,5489975
1199,2.4,SWBD,-95.25233138,32.62624547,WGS84,5276476
1200,1.6,SWBD,-92.0505287,32.59031961,WGS84,19432896
1201,39.2,McGill,-101.2048981,32.59676439,WGS84,5632671
1202,7.4,SWBD,-104.3854244,32.57293293,WGS84,22455419
1203,26.2,SWBD,-93.85660926,32.51169012,WGS84,1136428
1204,1.4,SWBD,-93.58425625,32.51467034,WGS84,3760350
1205,1.7,SWBD,-99.00108321,32.44027525,WGS84,5526775
1206,4.3,SWBD,-94.47925406,32.44208711,WGS84,5279654
1207,89.1,SWBD,-90.01667319,32.45082394,WGS84,15758510
1208,23.8,SWBD,-97.75731296,32.44459313,WGS84,5499404
1209,10,SWBD,-94.65437825,32.36097081,WGS84,5279694
1210,4.4,SWBD,-98.70214623,32.36302054,WGS84,2568406
1211,1.5,SWBD,-90.20189397,32.36210645,WGS84,15758572
1212,1.9,SWBD,-96.81994946,32.34063124,WGS84,1447014
1213,25.9,SWBD,-93.40115771,32.38559922,WGS84,19936523
1214,3.3,SWBD,-100.9272854,32.33910423,WGS84,5636271
1215,6.7,SWBD,-93.13119171,32.3335082,WGS84,19910045
1216,10.8,SWBD,-97.77919581,32.30915475,WGS84,5512466
1217,1.2,SWBD,-100.8495304,32.2882117,WGS84,5636277
1218,4.7,SWBD,-97.42954221,32.29973432,WGS84,5512472
1219,17,SWBD,-94.57080115,32.24389905,WGS84,5279756
1220,11.8,SWBD,-96.66211581,32.27957898,WGS84,1447048
1221,3.6,SWBD,-101.1061963,32.25306987,WGS84,5714813
1222,0.5,SWBD,-99.89378204,32.2370116,WGS84,5491687
1223,1.1,SWBD,-95.95503741,32.2259628,WGS84,1299360
1224,0.8,SWBD,-101.3742936,32.2203848,WGS84,5714821
1225,19.2,SWBD,-92.52546899,32.24275864,WGS84,19385035
1226,3.2,SWBD,-101.6478317,32.22126978,WGS84,5700982
1227,8,SWBD,-95.12741422,32.23864827,WGS84,1148499
1228,4.7,SWBD,-95.74454484,32.21257178,WGS84,4452184
1229,7.9,SWBD,-95.17496368,32.2368199,WGS84,1148503
1230,118.1,SWBD,-96.13389774,32.29684347,WGS84,1300574
1231,28.6,SWBD,-95.45166966,32.11479251,WGS84,4452334
1232,3.5,SWBD,-100.2769745,32.05233174,WGS84,5721979
1233,12.9,SWBD,-94.46006244,32.03792694,WGS84,5279782
1234,4.4,SWBD,-99.49170764,32.03600292,WGS84,5740944
1235,9.5,SWBD,-93.24483519,32.00688464,WGS84,19910039
1236,9,SWBD,-98.48525946,31.98417316,WGS84,2569842
1237,16,SWBD,-96.74334979,31.94959759,WGS84,4133653
1238,156.5,SWBD,-96.24233665,31.98875913,WGS84,1448008
1239,1.3,SWBD,-99.87051213,31.95030346,WGS84,5656760
1240,7.4,SWBD,-94.98923529,31.95904472,WGS84,1150541
1241,4.1,SWBD,-95.29526398,31.9193553,WGS84,4454156
1242,16.1,SWBD,-103.9297262,31.9381002,WGS84,943070168
1243,13.1,SWBD,-100.5478424,31.91323042,WGS84,5722891
1244,5.1,SWBD,-91.76716752,31.92855405,WGS84,19352401
1245,9.7,SWBD,-97.20800274,31.92352449,WGS84,166414850
1246,16.9,SWBD,-93.01442714,31.92178091,WGS84,19911175
1247,70.6,SWBD,-97.40871044,31.95878681,WGS84,5513662
1248,17.8,SWBD,-99.03420521,31.84628632,WGS84,5735537
1249,0.9,SWBD,-99.57115753,31.83597312,WGS84,5742084
1250,7.9,SWBD,-96.06198363,31.79539374,WGS84,1459817
1251,6.9,SWBD,-93.1296515,31.76021976,WGS84,19918040
1252,5.5,SWBD,-92.79897102,31.62437963,WGS84,19916932
1253,8.2,SWBD,-94.82151878,31.61691436,WGS84,1150581
1254,22.8,SWBD,-97.22834091,31.56877751,WGS84,5531604
1255,7.1,SWBD,-96.96113188,31.56366984,WGS84,24943447
1256,5.2,SWBD,-92.65370371,31.56663572,WGS84,19916978
1257,47.1,SWBD,-99.69331115,31.54576932,WGS84,5725999
1258,29,UY,-100.5108777,31.50224505,WGS84,5712417
1259,2,SWBD,-96.97774908,31.46545581,WGS84,5515400
1260,2.9,SWBD,-94.69094019,31.44478679,WGS84,1158969
1261,4.8,SWBD,-95.5768646,31.41424709,WGS84,1456475
1262,2.9,SWBD,-100.4895979,31.38072369,WGS84,5702853
1263,61.6,UY,-100.5438094,31.34265001,WGS84,5702875
1264,9.2,SWBD,-91.90513829,31.36834694,WGS84,19406688
1265,6.7,SWBD,-92.73801853,31.31652777,WGS84,19919302
1266,45.3,SWBD,-96.3454662,31.39965501,WGS84,5576157
1267,6.7,SWBD,-92.62801653,31.27086611,WGS84,25386859
1268,4.5,SWBD,-96.48154634,31.19848255,WGS84,5576085
1269,599.6,SWBD,-93.73263938,31.49503319,WGS84,9533939
1270,14.9,SWBD,-93.36198592,31.20607288,WGS84,8329678
1271,3.6,SWBD,-99.41049376,31.13958219,WGS84,5754184
1272,6.6,SWBD,-92.46734244,31.11177083,WGS84,15146034
1273,42.6,SWBD,-97.5084343,31.16528724,WGS84,2572322
1274,7.6,SWBD,-93.3718552,31.11015484,WGS84,8329748
1275,380.1,SWBD,-94.23820366,31.20369281,WGS84,1159647
1276,2.4,SWBD,-96.30277784,31.05678744,WGS84,5576223
1277,23.5,SWBD,-97.58397688,31.01959966,WGS84,5587560
1278,0.2,SWBD,-92.27062021,30.82469169,WGS84,15148420
1279,17.8,SWBD,-94.18449535,30.8293334,WGS84,1111433
1280,80.5,SWBD,-98.42231301,30.8148561,WGS84,5757772
1281,5.1,SWBD,-93.10465727,30.74400558,WGS84,25040596
1282,3.2,SWBD,-92.35855065,30.73917143,WGS84,15139093
1283,2.2,SWBD,-98.3809597,30.7427549,WGS84,5757786
1284,1.1,SWBD,-96.45756073,30.71381982,WGS84,5557946
1285,15.3,SWBD,-97.35893156,30.69554817,WGS84,5671661
1286,3.5,SWBD,-97.75103997,30.67483026,WGS84,5671667
1287,219.6,SWBD,-95.10533152,30.71070513,WGS84,1492960
1288,8.9,SWBD,-96.05776724,30.62950472,WGS84,5577625
1289,12,SWBD,-91.45620797,30.65217734,WGS84,18714820
1290,3,SWBD,-97.05600023,30.57817303,WGS84,5566545
1291,19.1,SWBD,-98.38599467,30.57878625,WGS84,5757850
1292,2.3,SWBD,-98.29579284,30.56051656,WGS84,5779295
1293,3.6,SWBD,-95.53537618,30.43580754,WGS84,1468342
1294,51.3,SWBD,-97.98790569,30.43190139,WGS84,5781783
1295,43.7,SWBD,-95.59226823,30.39636102,WGS84,1468376
1296,43.6,SWBD,-96.58599751,30.31112713,WGS84,5570799
1297,2.1,SWBD,-97.78976983,30.32836234,WGS84,5781857
1298,4,SWBD,-97.6013368,30.29714466,WGS84,5789864
1299,3,SWBD,-97.28205049,30.15648467,WGS84,5789902
1300,37.3,SWBD,-95.13981059,29.98231737,WGS84,1469610
1301,9.1,SWBD,-96.73440543,29.92990599,WGS84,5791766
1302,30.6,SWBD,-98.24781122,29.88568428,WGS84,3589566
1303,19.8,SWBD,-94.68419341,29.8027083,WGS84,1515537
1304,10.2,SWBD,-94.81619127,29.77256367,WGS84,1558984
1305,19.3,SWBD,-98.95727315,29.57874668,WGS84,10835486
1306,8.9,SWBD,-95.64799603,29.49092156,WGS84,3126488
1307,131.5,SWBD,-101.0826402,29.50803177,WGS84,285560
1308,11.9,SWBD,-98.31694606,29.3018532,WGS84,10840882
1309,5,SWBD,-98.37716192,29.25338483,WGS84,10840890
1310,5.3,SWBD,-95.53730854,29.24130148,WGS84,3124658
1311,7.1,SWBD,-95.52684594,29.07016074,WGS84,3124646
1312,30.1,SWBD,-96.54610787,28.9434452,WGS84,7847413
1313,0.1,SWBD,-96.4674153,28.82163124,WGS84,9356628
1314,28.4,SWBD,-96.04901529,28.76574251,WGS84,9355902
1315,8.3,SWBD,-97.17922262,28.74752077,WGS84,1639271
1316,55.1,SWBD,-98.31403078,28.48868732,WGS84,10664546
1317,59.1,SWBD,-97.90456977,28.12932966,WGS84,3170382
1318,2.6,SWBD,-99.43532007,27.54554944,WGS84,607167
1320,120.8,SWBD,-99.17646142,26.63773139,WGS84,326433
1321,7.3,SWBD,-97.94593287,26.41269998,WGS84,202863
1322,0.4,SWBD,-98.16837286,26.38153119,WGS84,203611
1408,10.7,SWBD,-90.01404478,48.06336761,WGS84,4794668
1421,8.1,SWBD,-87.69791707,46.80560822,WGS84,12026354
1422,7.6,McGill,-89.53145089,46.77563045,WGS84,6789391
1424,0.9,SWBD,-89.24251603,46.67760378,WGS84,11947237
1425,5.2,SWBD,-87.84054787,46.65874736,WGS84,12026402
1427,52.6,SWBD,-89.57410212,46.5045084,WGS84,11947267
1428,9.8,SWBD,-87.66812532,46.59015981,WGS84,904020402
1429,3.9,SWBD,-87.68558984,46.52555869,WGS84,12026504
1431,3.8,SWBD,-87.82703822,46.45528461,WGS84,11959924
1433,2.8,SWBD,-87.65273086,46.42731696,WGS84,11959934
1434,4,SWBD,-87.53443926,46.42135392,WGS84,11960000
1435,8,SWBD,-89.10253977,46.39379421,WGS84,11952199
1438,6.4,SWBD,-86.86173235,46.28071407,WGS84,12021350
1440,41.5,SWBD,-85.78338848,46.23889811,WGS84,12220724
1442,15,SWBD,-89.42136746,46.21517147,WGS84,11952277
1443,1.5,SWBD,-86.06126703,46.18177611,WGS84,12222454
1444,18.9,SWBD,-88.21327703,46.17823269,WGS84,6832401
1445,2.5,SWBD,-89.87498509,46.14022682,WGS84,13344984
1447,3.3,SWBD,-89.02267591,46.06428489,WGS84,13392355
1448,34.7,SWBD,-86.33229306,45.98901225,WGS84,12222818
1449,10.8,SWBD,-88.2022269,46.01570547,WGS84,6832461
1450,17,SWBD,-84.92367933,45.99765243,WGS84,12216207
1451,1.2,SWBD,-87.97997853,45.95433151,WGS84,6841487
1453,19.1,SWBD,-89.88165515,45.71891742,WGS84,13397299
1454,8.9,SWBD,-89.44077234,45.67308527,WGS84,937070196
1455,1.6,SWBD,-84.45260967,45.59892252,WGS84,12497176
1457,41,McGill,-84.2726447,45.46491566,WGS84,12498930
1458,13.8,SWBD,-89.19944726,45.5057362,WGS84,13397639
1459,6.3,SWBD,-89.63488479,45.48674443,WGS84,13400235
1461,7.6,SWBD,-89.74943735,45.47106836,WGS84,13400289
1465,4.1,SWBD,-88.26020612,45.35664515,WGS84,6821120
1466,6.1,SWBD,-88.19640146,45.30506902,WGS84,6821248
1467,9.8,SWBD,-87.90771879,45.25669726,WGS84,6818912
1470,5,SWBD,-83.56321158,45.10178267,WGS84,12960503
1471,28.6,SWBD,-83.86340642,44.98300101,WGS84,12962337
1472,11.4,SWBD,-85.74057519,45.01845344,WGS84,12226869
1473,3.3,SWBD,-88.55432787,44.90393322,WGS84,6812084
1474,0.5,SWBD,-85.39973476,44.90483895,WGS84,13058276
1475,1.6,SWBD,-88.60351135,44.8884907,WGS84,9032123
1476,35,SWBD,-83.56355708,44.80412973,WGS84,12962415
1478,1.2,SWBD,-85.6142637,44.74650239,WGS84,13058232
1479,6,SWBD,-89.77333599,44.73214154,WGS84,14732504
1480,19.4,SWBD,-89.69415668,44.70511472,WGS84,14732548
1482,39.4,SWBD,-86.17269915,44.6617037,WGS84,12228527
1483,7.1,SWBD,-75.27681689,44.59182536,WGS84,15489188
1484,3.6,SWBD,-83.81752395,44.57431423,WGS84,12951564
1486,5.9,SWBD,-83.62237829,44.45437289,WGS84,12954044
1487,2.1,SWBD,-83.74449173,44.46134076,WGS84,12954042
1488,40.6,SWBD,-84.7227126,44.47408343,WGS84,12129506
1489,5.9,SWBD,-83.48589695,44.44909247,WGS84,12954030
1490,6.8,SWBD,-85.78039419,44.3801656,WGS84,904060098
1492,4,SWBD,-85.90446306,44.25504197,WGS84,12121300
1493,645.5,SWBD,-88.47204966,44.03577575,WGS84,12009644
1494,5,SWBD,-75.39214592,44.15090859,WGS84,15485207
1495,3.6,SWBD,-84.44555713,44.11330899,WGS84,13046193
1496,2.9,SWBD,-84.32881266,44.07385821,WGS84,13046215
1497,18.4,SWBD,-86.4538513,44.0520857,WGS84,8988786
1498,0.4,SWBD,-84.9990369,43.95567596,WGS84,12133660
1499,21.6,SWBD,-74.97061403,43.90232917,WGS84,15511222
1500,3.2,SWBD,-86.42787206,43.89062632,WGS84,8992210
1501,52.7,SWBD,-89.97808979,43.93776773,WGS84,14709640
1502,31.3,SWBD,-89.0018452,43.80954088,WGS84,6868045
1503,8.6,SWBD,-84.35393828,43.84885924,WGS84,13047157
1504,21.4,SWBD,-89.16911493,43.75879483,WGS84,6868097
1505,8.7,SWBD,-89.41563452,43.76478611,WGS84,6867833
1507,5.5,SWBD,-84.38831483,43.71952843,WGS84,13048183
1509,10.6,SWBD,-88.92386579,43.58497167,WGS84,13287424
1510,10.9,SWBD,-75.86376546,43.53549496,WGS84,21622765
1511,25.5,SWBD,-88.88849536,43.49578663,WGS84,937090117
1512,11.3,SWBD,-88.61943085,43.37716684,WGS84,13292626
1513,2,McGill,-78.27114041,43.31346431,WGS84,15561187
1514,10.4,SWBD,-75.07570653,43.33221216,WGS84,22743749
1515,31.9,SWBD,-89.59212599,43.37808639,WGS84,13633949
1516,9.7,SWBD,-75.4291408,43.29303019,WGS84,22752063
1517,206.8,McGill,-75.91015344,43.20324631,WGS84,22024904
1519,6.6,SWBD,-86.03665968,43.24800613,WGS84,8994206
1521,7.3,SWBD,-78.99742051,43.14828417,WGS84,15568061
1522,6.7,SWBD,-83.44713205,43.12756504,WGS84,13016659
1523,4.2,SWBD,-88.42581926,43.12660109,WGS84,13292750
1524,41.1,SWBD,-89.41774779,43.10791869,WGS84,13294314
1525,9.4,SWBD,-88.30701811,43.07296025,WGS84,14767578
1526,5.2,SWBD,-88.93035757,43.0785812,WGS84,13283872
1528,171.2,SWBD,-76.68200556,42.70119797,WGS84,21980179
1529,34.3,SWBD,-76.36407885,42.86052686,WGS84,21979707
1530,26.6,SWBD,-76.51022867,42.83442838,WGS84,21979867
1531,8.8,SWBD,-76.28467891,42.86637085,WGS84,21979683
1532,173.6,McGill,-76.91850481,42.65656355,WGS84,21980305
1533,2.2,SWBD,-75.89219564,42.81430202,WGS84,22026680
1534,2.2,SWBD,-83.82765844,42.78640193,WGS84,13031559
1535,7.7,SWBD,-77.60918116,42.72670208,WGS84,15540431
1536,46.3,SWBD,-77.13460462,42.52641536,WGS84,21982503
1537,7.8,SWBD,-88.60706946,42.60714222,WGS84,13296252
1538,21.3,SWBD,-88.50330784,42.56515571,WGS84,14769488
1539,6.2,SWBD,-85.92106331,42.55139622,WGS84,3468065
1540,4.2,SWBD,-83.65113726,42.52989337,WGS84,13174029
1541,1.6,SWBD,-78.19777339,42.38005334,WGS84,15551207
1542,3.4,SWBD,-77.08199674,42.39788122,WGS84,8119209
1543,4.4,SWBD,-75.9743036,42.36957536,WGS84,9423835
1544,1.7,SWBD,-78.29236464,42.24908362,WGS84,8969826
1545,4.5,SWBD,-83.49789388,42.2112257,WGS84,13176069
1546,3.7,SWBD,-83.58876713,42.21753097,WGS84,13176089
1547,2,SWBD,-89.87426958,42.18005389,WGS84,13358074
1548,2.9,SWBD,-84.30032262,42.09248965,WGS84,13228196
1549,53.3,McGill,-79.40158083,42.16862209,WGS84,15445179
